sweep_type,topology,nodes,traffic,injection_rate,router_latency,vcs_per_vnet,avg_packet_latency,avg_flit_latency,avg_hops,packets_injected,packets_received,flits_injected,flits_received,avg_flit_network_latency,avg_flit_queueing_latency,int_link_util,ext_in_link_util,ext_out_link_util,throughput,accepted_traffic,flit_net_lat_v0,flit_net_lat_v1,flit_net_lat_v2,flit_net_lat_v3,flit_net_lat_v4,flit_queue_lat_v0,flit_queue_lat_v1,flit_queue_lat_v2,flit_queue_lat_v3,flit_queue_lat_v4
core,CrossbarGarnet,16,transpose,0.04,1,4,3357.142857,2973.684211,0.0,29.0,28.0,81.0,76.0,2368.421053,605.263158,0.0,76.0,76.0,0.00028,4.75e-05,0.0,0.0,24000.0,0.0,156000.0,0.0,0.0,16000.0,0.0,30000.0
core,CrossbarGarnet,16,transpose,0.06,1,4,3500.0,3000.0,0.0,32.0,32.0,96.0,96.0,2416.666667,583.333333,0.0,96.0,96.0,0.00032,6e-05,0.0,0.0,24000.0,0.0,208000.0,0.0,0.0,16000.0,0.0,40000.0
core,CrossbarGarnet,16,transpose,0.08,1,4,3500.0,3000.0,0.0,32.0,32.0,96.0,96.0,2416.666667,583.333333,0.0,96.0,96.0,0.00032,6e-05,0.0,0.0,24000.0,0.0,208000.0,0.0,0.0,16000.0,0.0,40000.0
core,CrossbarGarnet,16,transpose,0.1,1,4,3500.0,3000.0,0.0,32.0,32.0,96.0,96.0,2416.666667,583.333333,0.0,96.0,96.0,0.00032,6e-05,0.0,0.0,24000.0,0.0,208000.0,0.0,0.0,16000.0,0.0,40000.0
core,CrossbarGarnet,16,transpose,0.12,1,4,3500.0,3000.0,0.0,32.0,32.0,96.0,96.0,2416.666667,583.333333,0.0,96.0,96.0,0.00032,6e-05,0.0,0.0,24000.0,0.0,208000.0,0.0,0.0,16000.0,0.0,40000.0
core,CrossbarGarnet,16,transpose,0.14,1,4,3500.0,3000.0,0.0,32.0,32.0,96.0,96.0,2416.666667,583.333333,0.0,96.0,96.0,0.00032,6e-05,0.0,0.0,24000.0,0.0,208000.0,0.0,0.0,16000.0,0.0,40000.0
core,CrossbarGarnet,16,transpose,0.16,1,4,3500.0,3000.0,0.0,32.0,32.0,96.0,96.0,2416.666667,583.333333,0.0,96.0,96.0,0.00032,6e-05,0.0,0.0,24000.0,0.0,208000.0,0.0,0.0,16000.0,0.0,40000.0
core,CrossbarGarnet,16,transpose,0.18,1,4,3500.0,3000.0,0.0,32.0,32.0,96.0,96.0,2416.666667,583.333333,0.0,96.0,96.0,0.00032,6e-05,0.0,0.0,24000.0,0.0,208000.0,0.0,0.0,16000.0,0.0,40000.0
core,CrossbarGarnet,16,transpose,0.2,1,4,3500.0,3000.0,0.0,32.0,32.0,96.0,96.0,2416.666667,583.333333,0.0,96.0,96.0,0.00032,6e-05,0.0,0.0,24000.0,0.0,208000.0,0.0,0.0,16000.0,0.0,40000.0
core,CrossbarGarnet,16,transpose,0.25,1,4,3500.0,3000.0,0.0,32.0,32.0,96.0,96.0,2416.666667,583.333333,0.0,96.0,96.0,0.00032,6e-05,0.0,0.0,24000.0,0.0,208000.0,0.0,0.0,16000.0,0.0,40000.0
core,CrossbarGarnet,16,transpose,0.3,1,4,3500.0,3000.0,0.0,32.0,32.0,96.0,96.0,2416.666667,583.333333,0.0,96.0,96.0,0.00032,6e-05,0.0,0.0,24000.0,0.0,208000.0,0.0,0.0,16000.0,0.0,40000.0
core,CrossbarGarnet,16,transpose,0.35,1,4,3500.0,3000.0,0.0,32.0,32.0,96.0,96.0,2416.666667,583.333333,0.0,96.0,96.0,0.00032,6e-05,0.0,0.0,24000.0,0.0,208000.0,0.0,0.0,16000.0,0.0,40000.0
core,CrossbarGarnet,16,transpose,0.4,1,4,3500.0,3000.0,0.0,32.0,32.0,96.0,96.0,2416.666667,583.333333,0.0,96.0,96.0,0.00032,6e-05,0.0,0.0,24000.0,0.0,208000.0,0.0,0.0,16000.0,0.0,40000.0
core,CrossbarGarnet,16,transpose,0.5,1,4,3500.0,3000.0,0.0,32.0,32.0,96.0,96.0,2416.666667,583.333333,0.0,96.0,96.0,0.00032,6e-05,0.0,0.0,24000.0,0.0,208000.0,0.0,0.0,16000.0,0.0,40000.0
core,CrossbarGarnet,16,uniform_random,0.02,1,4,5042.253521,5687.05036,0.0,79.0,71.0,163.0,139.0,2420.863309,3266.18705,0.0,153.0,142.0,0.00071,8.6875e-05,0.0,0.0,56000.0,29500.0,251000.0,0.0,0.0,37000.0,116000.0,301000.0
core,CrossbarGarnet,16,uniform_random,0.04,1,4,5188.405797,5494.047619,0.0,143.0,138.0,267.0,252.0,2428.571429,3065.47619,0.0,259.0,253.0,0.00138,0.0001575,0.0,0.0,101000.0,66500.0,444500.0,0.0,0.0,67000.0,271000.0,434500.0
core,CrossbarGarnet,16,uniform_random,0.06,1,4,5441.326531,5888.059701,0.0,204.0,196.0,348.0,335.0,2498.507463,3389.552239,0.0,347.0,337.0,0.00196,0.000209375,0.0,0.0,141500.0,117000.0,578500.0,0.0,0.0,93000.0,429000.0,613500.0
core,CrossbarGarnet,16,uniform_random,0.08,1,4,5332.66129,5649.350649,0.0,252.0,248.0,392.0,385.0,2272.727273,3376.623377,0.0,391.0,387.0,0.00248,0.000240625,0.0,0.0,181500.0,158500.0,535000.0,0.0,0.0,119000.0,607000.0,574000.0
core,CrossbarGarnet,16,uniform_random,0.1,1,4,5456.597222,5807.242991,0.0,295.0,288.0,443.0,428.0,2336.448598,3470.794393,0.0,437.0,430.0,0.00288,0.0002675,0.0,0.0,212500.0,200000.0,587500.0,0.0,0.0,139000.0,752500.0,594000.0
core,CrossbarGarnet,16,uniform_random,0.12,1,4,5734.113712,6063.084112,0.0,310.0,299.0,462.0,428.0,2616.82243,3446.261682,0.0,439.0,430.0,0.00299,0.0002675,0.0,0.0,222000.0,252500.0,645500.0,0.0,0.0,145000.0,802500.0,527500.0
core,CrossbarGarnet,16,uniform_random,0.14,1,4,5894.029851,6353.065539,0.0,345.0,335.0,505.0,473.0,2756.871036,3596.194503,0.0,484.0,476.0,0.00335,0.000295625,0.0,0.0,250500.0,284500.0,769000.0,0.0,0.0,164000.0,936000.0,601000.0
core,CrossbarGarnet,16,uniform_random,0.16,1,4,5820.936639,6136.546185,0.0,373.0,363.0,525.0,498.0,2559.236948,3577.309237,0.0,510.0,503.0,0.00363,0.00031125,0.0,0.0,273500.0,307500.0,693500.0,0.0,0.0,179000.0,1034500.0,568000.0
core,CrossbarGarnet,16,uniform_random,0.18,1,4,6002.673797,6373.307544,0.0,384.0,374.0,548.0,517.0,2668.27853,3705.029014,0.0,533.0,522.0,0.00374,0.000323125,0.0,0.0,283500.0,333000.0,763000.0,0.0,0.0,184000.0,1112000.0,619500.0
core,CrossbarGarnet,16,uniform_random,0.2,1,4,5987.080103,6323.260073,0.0,395.0,387.0,563.0,546.0,2501.831502,3821.428571,0.0,555.0,549.0,0.00387,0.00034125,0.0,0.0,290500.0,329500.0,746000.0,0.0,0.0,188000.0,1155500.0,743000.0
core,CrossbarGarnet,16,uniform_random,0.25,1,4,5978.535354,6264.388489,0.0,406.0,396.0,574.0,556.0,2390.28777,3874.100719,0.0,567.0,562.0,0.00396,0.0003475,0.0,0.0,294000.0,327500.0,707500.0,0.0,0.0,192000.0,1211000.0,751000.0
core,CrossbarGarnet,16,uniform_random,0.3,1,4,6083.10992,6326.213592,0.0,386.0,373.0,550.0,515.0,2562.135922,3764.07767,0.0,532.0,520.0,0.00373,0.000321875,0.0,0.0,280500.0,352500.0,686500.0,0.0,0.0,182000.0,1155000.0,601500.0
core,CrossbarGarnet,16,uniform_random,0.35,1,4,6019.633508,6328.358209,0.0,393.0,382.0,557.0,536.0,2532.649254,3795.708955,0.0,549.0,541.0,0.00382,0.000335,0.0,0.0,287500.0,339500.0,730500.0,0.0,0.0,184000.0,1152000.0,698500.0
core,CrossbarGarnet,16,uniform_random,0.4,1,4,5790.322581,6022.018349,0.0,419.0,403.0,595.0,545.0,2318.348624,3703.669725,0.0,565.0,549.0,0.00403,0.000340625,0.0,0.0,314500.0,323500.0,625500.0,0.0,0.0,199500.0,1214500.0,604500.0
core,CrossbarGarnet,16,uniform_random,0.5,1,4,5764.473684,6032.71028,0.0,392.0,380.0,560.0,535.0,2298.130841,3734.579439,0.0,555.0,541.0,0.0038,0.000334375,0.0,0.0,289000.0,303000.0,637500.0,0.0,0.0,184000.0,1110500.0,703500.0
core,CrossbarGarnet,32,neighbor,0.02,1,4,3244.186047,2941.441441,0.0,46.0,43.0,122.0,111.0,2319.81982,621.621622,0.0,112.0,112.0,0.00043,3.46875e-05,0.0,0.0,40500.0,0.0,217000.0,0.0,0.0,27000.0,0.0,42000.0
core,CrossbarGarnet,32,neighbor,0.04,1,4,3336.363636,2960.0,0.0,58.0,55.0,162.0,150.0,2353.333333,606.666667,0.0,152.0,151.0,0.00055,4.6875e-05,0.0,0.0,48000.0,0.0,305000.0,0.0,0.0,32000.0,0.0,59000.0
core,CrossbarGarnet,32,neighbor,0.06,1,4,3450.819672,2983.333333,0.0,63.0,61.0,187.0,180.0,2394.444444,588.888889,0.0,182.0,181.0,0.00061,5.625e-05,0.0,0.0,48000.0,0.0,383000.0,0.0,0.0,32000.0,0.0,74000.0
core,CrossbarGarnet,32,neighbor,0.08,1,4,3484.126984,2989.473684,0.0,64.0,63.0,192.0,190.0,2405.263158,584.210526,0.0,192.0,191.0,0.00063,5.9375e-05,0.0,0.0,48000.0,0.0,409000.0,0.0,0.0,32000.0,0.0,79000.0
core,CrossbarGarnet,32,neighbor,0.1,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,neighbor,0.12,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,neighbor,0.14,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,neighbor,0.16,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,neighbor,0.18,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,neighbor,0.2,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,neighbor,0.25,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,neighbor,0.3,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,neighbor,0.35,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,neighbor,0.4,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,neighbor,0.5,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,tornado,0.02,1,4,3244.186047,2941.441441,0.0,46.0,43.0,122.0,111.0,2319.81982,621.621622,0.0,112.0,112.0,0.00043,3.46875e-05,0.0,0.0,40500.0,0.0,217000.0,0.0,0.0,27000.0,0.0,42000.0
core,CrossbarGarnet,32,tornado,0.04,1,4,3336.363636,2960.0,0.0,58.0,55.0,162.0,150.0,2353.333333,606.666667,0.0,152.0,151.0,0.00055,4.6875e-05,0.0,0.0,48000.0,0.0,305000.0,0.0,0.0,32000.0,0.0,59000.0
core,CrossbarGarnet,32,tornado,0.06,1,4,3450.819672,2983.333333,0.0,63.0,61.0,187.0,180.0,2394.444444,588.888889,0.0,182.0,181.0,0.00061,5.625e-05,0.0,0.0,48000.0,0.0,383000.0,0.0,0.0,32000.0,0.0,74000.0
core,CrossbarGarnet,32,tornado,0.08,1,4,3484.126984,2989.473684,0.0,64.0,63.0,192.0,190.0,2405.263158,584.210526,0.0,192.0,191.0,0.00063,5.9375e-05,0.0,0.0,48000.0,0.0,409000.0,0.0,0.0,32000.0,0.0,79000.0
core,CrossbarGarnet,32,tornado,0.1,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,tornado,0.12,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,tornado,0.14,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,tornado,0.16,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,tornado,0.18,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,tornado,0.2,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,tornado,0.25,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,tornado,0.3,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,tornado,0.35,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,tornado,0.4,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,tornado,0.5,1,4,3500.0,3000.0,0.0,64.0,64.0,192.0,192.0,2416.666667,583.333333,0.0,192.0,192.0,0.00064,6e-05,0.0,0.0,48000.0,0.0,416000.0,0.0,0.0,32000.0,0.0,80000.0
core,CrossbarGarnet,32,transpose,0.02,1,4,4107.843137,3914.814815,0.0,54.0,51.0,142.0,135.0,2337.037037,1577.777778,0.0,137.0,137.0,0.00051,4.21875e-05,0.0,0.0,40500.0,6000.0,269000.0,0.0,0.0,27000.0,24000.0,162000.0
core,CrossbarGarnet,32,transpose,0.04,1,4,4253.521127,4046.703297,0.0,77.0,71.0,197.0,182.0,2299.450549,1747.252747,0.0,190.0,186.0,0.00071,5.6875e-05,0.0,0.0,54000.0,13500.0,351000.0,0.0,0.0,36000.0,54000.0,228000.0
core,CrossbarGarnet,32,transpose,0.06,1,4,4246.835443,4063.106796,0.0,84.0,79.0,220.0,206.0,2317.961165,1745.145631,0.0,213.0,209.0,0.00079,6.4375e-05,0.0,0.0,60000.0,13500.0,404000.0,0.0,0.0,40000.0,54000.0,265500.0
core,CrossbarGarnet,32,transpose,0.08,1,4,4432.926829,4211.981567,0.0,87.0,82.0,231.0,217.0,2354.83871,1857.142857,0.0,223.0,218.0,0.00082,6.78125e-05,0.0,0.0,58500.0,16500.0,436000.0,0.0,0.0,39000.0,66000.0,298000.0
core,CrossbarGarnet,32,transpose,0.1,1,4,4421.686747,4149.769585,0.0,86.0,83.0,226.0,217.0,2343.317972,1806.451613,0.0,223.0,219.0,0.00083,6.78125e-05,0.0,0.0,58500.0,16500.0,433500.0,0.0,0.0,39000.0,66000.0,287000.0
core,CrossbarGarnet,32,transpose,0.12,1,4,4441.176471,4268.888889,0.0,89.0,85.0,233.0,225.0,2335.555556,1933.333333,0.0,231.0,228.0,0.00085,7.03125e-05,0.0,0.0,60000.0,18000.0,447500.0,0.0,0.0,40000.0,72000.0,323000.0
core,CrossbarGarnet,32,transpose,0.14,1,4,4454.545455,4306.521739,0.0,94.0,88.0,242.0,230.0,2328.26087,1978.26087,0.0,235.0,232.0,0.00088,7.1875e-05,0.0,0.0,63000.0,18000.0,454500.0,0.0,0.0,42000.0,72000.0,341000.0
core,CrossbarGarnet,32,transpose,0.16,1,4,4477.011494,4213.004484,0.0,92.0,87.0,240.0,223.0,2338.565022,1874.439462,0.0,229.0,224.0,0.00087,6.96875e-05,0.0,0.0,61500.0,18000.0,442000.0,0.0,0.0,41000.0,72000.0,305000.0
core,CrossbarGarnet,32,transpose,0.18,1,4,4331.325301,4032.86385,0.0,92.0,83.0,240.0,213.0,2328.638498,1704.225352,0.0,223.0,216.0,0.00083,6.65625e-05,0.0,0.0,60000.0,16500.0,419500.0,0.0,0.0,40000.0,66000.0,257000.0
core,CrossbarGarnet,32,transpose,0.2,1,4,4325.581395,4095.890411,0.0,93.0,86.0,245.0,219.0,2319.634703,1776.255708,0.0,232.0,223.0,0.00086,6.84375e-05,0.0,0.0,63000.0,18000.0,427000.0,0.0,0.0,42000.0,72000.0,275000.0
core,CrossbarGarnet,32,transpose,0.25,1,4,4380.681818,4153.153153,0.0,91.0,88.0,231.0,222.0,2342.342342,1810.810811,0.0,228.0,225.0,0.00088,6.9375e-05,0.0,0.0,64500.0,18000.0,437500.0,0.0,0.0,43000.0,72000.0,287000.0
core,CrossbarGarnet,32,transpose,0.3,1,4,4418.604651,4114.678899,0.0,87.0,86.0,219.0,218.0,2334.862385,1779.816514,0.0,219.0,218.0,0.00086,6.8125e-05,0.0,0.0,62000.0,18000.0,429000.0,0.0,0.0,41000.0,72000.0,275000.0
core,CrossbarGarnet,32,transpose,0.35,1,4,4358.823529,4046.511628,0.0,91.0,85.0,235.0,215.0,2325.581395,1720.930233,0.0,227.0,220.0,0.00085,6.71875e-05,0.0,0.0,62500.0,18000.0,419500.0,0.0,0.0,41000.0,72000.0,257000.0
core,CrossbarGarnet,32,transpose,0.4,1,4,4331.395349,4113.636364,0.0,92.0,86.0,232.0,220.0,2318.181818,1795.454545,0.0,228.0,222.0,0.00086,6.875e-05,0.0,0.0,63500.0,18000.0,428500.0,0.0,0.0,42000.0,72000.0,281000.0
core,CrossbarGarnet,32,transpose,0.5,1,4,4289.772727,4203.947368,0.0,95.0,88.0,247.0,228.0,2304.824561,1899.122807,0.0,238.0,231.0,0.00088,7.125e-05,0.0,0.0,66500.0,18000.0,441000.0,0.0,0.0,44000.0,72000.0,317000.0
core,CrossbarGarnet,32,uniform_random,0.02,1,4,4693.277311,5234.939759,0.0,131.0,119.0,283.0,249.0,2353.413655,2881.526104,0.0,261.0,253.0,0.00119,7.78125e-05,0.0,0.0,98500.0,39500.0,448000.0,0.0,0.0,65000.0,157000.0,495500.0
core,CrossbarGarnet,32,uniform_random,0.04,1,4,4993.801653,5230.337079,0.0,257.0,242.0,489.0,445.0,2328.089888,2902.247191,0.0,466.0,451.0,0.00242,0.0001390625,0.0,0.0,185500.0,113000.0,737500.0,0.0,0.0,122000.0,437500.0,732000.0
core,CrossbarGarnet,32,uniform_random,0.06,1,4,5183.561644,5414.115646,0.0,379.0,365.0,623.0,588.0,2310.37415,3103.741497,0.0,607.0,593.0,0.00365,0.00018375,0.0,0.0,271500.0,214000.0,873000.0,0.0,0.0,179000.0,809000.0,837000.0
core,CrossbarGarnet,32,uniform_random,0.08,1,4,5298.418972,5529.333333,0.0,522.0,506.0,794.0,750.0,2287.333333,3242.0,0.0,768.0,755.0,0.00506,0.000234375,0.0,0.0,379000.0,339500.0,997000.0,0.0,0.0,248000.0,1251500.0,932000.0
core,CrossbarGarnet,32,uniform_random,0.1,1,4,5314.449918,5548.780488,0.0,633.0,609.0,925.0,861.0,2216.027875,3332.752613,0.0,894.0,872.0,0.00609,0.0002690625,0.0,0.0,464000.0,427000.0,1017000.0,0.0,0.0,303000.0,1598500.0,968000.0
core,CrossbarGarnet,32,uniform_random,0.12,1,4,5536.873156,5770.632369,0.0,699.0,678.0,987.0,933.0,2344.051447,3426.580922,0.0,961.0,942.0,0.00678,0.0002915625,0.0,0.0,522000.0,541500.0,1123500.0,0.0,0.0,340000.0,1839000.0,1018000.0
core,CrossbarGarnet,32,uniform_random,0.14,1,4,5671.503958,5946.168768,0.0,785.0,758.0,1085.0,1031.0,2385.548012,3560.620757,0.0,1068.0,1042.0,0.00758,0.0003221875,0.0,0.0,581000.0,629500.0,1249000.0,0.0,0.0,379000.0,2145500.0,1146500.0
core,CrossbarGarnet,32,uniform_random,0.16,1,4,5881.610577,6145.322434,0.0,859.0,832.0,1175.0,1101.0,2472.752044,3672.570391,0.0,1127.0,1108.0,0.00832,0.0003440625,0.0,0.0,637500.0,712500.0,1372500.0,0.0,0.0,414000.0,2509000.0,1120500.0
core,CrossbarGarnet,32,uniform_random,0.18,1,4,6011.494253,6261.843239,0.0,890.0,870.0,1210.0,1161.0,2451.335056,3810.508183,0.0,1185.0,1167.0,0.0087,0.0003628125,0.0,0.0,658500.0,772500.0,1415000.0,0.0,0.0,427500.0,2715000.0,1281500.0
core,CrossbarGarnet,32,uniform_random,0.2,1,4,6083.705357,6310.504202,0.0,918.0,896.0,1246.0,1190.0,2430.252101,3880.252101,0.0,1226.0,1198.0,0.00896,0.000371875,0.0,0.0,679500.0,822000.0,1390500.0,0.0,0.0,441000.0,2875500.0,1301000.0
core,CrossbarGarnet,32,uniform_random,0.25,1,4,6470.464135,6575.633688,0.0,972.0,948.0,1288.0,1223.0,2458.708095,4116.925593,0.0,1247.0,1232.0,0.00948,0.0003821875,0.0,0.0,724500.0,905000.0,1377500.0,0.0,0.0,466500.0,3396500.0,1172000.0
core,CrossbarGarnet,32,uniform_random,0.3,1,4,6430.194805,6526.755853,0.0,949.0,924.0,1273.0,1196.0,2463.628763,4063.12709,0.0,1226.0,1206.0,0.00924,0.00037375,0.0,0.0,705500.0,915000.0,1326000.0,0.0,0.0,455500.0,3276000.0,1128000.0
core,CrossbarGarnet,32,uniform_random,0.35,1,4,6440.0,6496.721311,0.0,970.0,950.0,1274.0,1220.0,2387.704918,4109.016393,0.0,1247.0,1228.0,0.0095,0.00038125,0.0,0.0,729000.0,920000.0,1264000.0,0.0,0.0,466500.0,3424000.0,1122500.0
core,CrossbarGarnet,32,uniform_random,0.4,1,4,6460.846561,6538.11841,0.0,971.0,945.0,1291.0,1233.0,2411.597729,4126.520681,0.0,1257.0,1238.0,0.00945,0.0003853125,0.0,0.0,732000.0,944000.0,1297500.0,0.0,0.0,464000.0,3375500.0,1248500.0
core,CrossbarGarnet,32,uniform_random,0.5,1,4,6207.006369,6359.88791,0.0,969.0,942.0,1309.0,1249.0,2312.65012,4047.23779,0.0,1291.0,1259.0,0.00942,0.0003903125,0.0,0.0,733500.0,849500.0,1305500.0,0.0,0.0,462500.0,3224500.0,1368000.0
core,Mesh_XY,8,neighbor,0.02,1,4,4269.230769,3926.470588,1.0,14.0,13.0,38.0,34.0,3308.823529,617.647059,37.0,38.0,35.0,0.00013,4.25e-05,0.0,0.0,20000.0,0.0,92500.0,0.0,0.0,8000.0,0.0,13000.0
core,Mesh_XY,8,neighbor,0.04,1,4,4357.142857,3973.684211,1.0,14.0,14.0,38.0,38.0,3368.421053,605.263158,38.0,38.0,38.0,0.00014,4.75e-05,0.0,0.0,20000.0,0.0,108000.0,0.0,0.0,8000.0,0.0,15000.0
core,Mesh_XY,8,neighbor,0.06,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Mesh_XY,8,neighbor,0.08,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Mesh_XY,8,neighbor,0.1,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Mesh_XY,8,neighbor,0.12,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Mesh_XY,8,neighbor,0.14,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Mesh_XY,8,neighbor,0.16,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Mesh_XY,8,neighbor,0.18,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Mesh_XY,8,neighbor,0.2,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
